cod_municipio;y_proporcao_esgoto;x1_alfabetizacao;x2_densidade;x3_agua;x4_lixo;x5_metropolitana
3528601;0,886961236107346;0,9527;43,10;0,878557874762808;0,949308755760369;0
3528700;0,519884309472162;0,9186;4,97;0,596529284164859;0,541576283441793;0
3528809;0,886081193040597;0,9490;23,75;0,886495443247722;0,943661971830986;0
3528858;0,899030694668821;0,9490;29,59;0,896607431340872;0,941841680129241;0
3528908;0,867583212735166;0,9475;18,83;0,882054992764110;0,979015918958032;0
3529005;0,975497460378511;0,9741;203,01;0,976481634407629;0,993925270647858;0
3529104;0,814504881450488;0,8971;23,90;0,814504881450488;0,930264993026499;0
3529203;0,880045223289994;0,9453;19,85;0,898473713962691;0,940983606557377;0
3529302;0,990874709413275;0,9629;150,57;0,980639117310295;0,997814093889872;0
3529401;0,932446156769472;0,9676;6753,01;0,988651478518402;0,994260216617852;1
3529500;0,938228941684665;0,9481;31,56;0,877753779697624;0,968034557235421;0
3529609;0,811703360370799;0,9434;20,04;0,816917728852839;0,944959443800695;0
3529658;0,837146702557201;0,8896;13,13;0,831763122476447;0,877523553162853;0
3529708;0,940039226674138;0,9260;23,68;0,871532642196694;0,963295040627627;0
3529807;0,951425809569840;0,9421;52,66;0,958192363460609;0,986950217496375;0
3529906;0,580777096114519;0,9227;18,53;0,622261174408414;0,869558866491382;0
3530003;0,766693483507643;0,9457;14,42;0,747385358004827;0,917135961383749;0
3530102;0,827404479578393;0,9473;30,49;0,856719367588933;0,942028985507246;0
3530201;0,581345965370794;0,9182;12,85;0,636229990199281;0,655668082326037;0
3530300;0,962133287382070;0,9723;260,40;0,964158014905441;0,991211820962392;0
3530409;0,686809994189425;0,9529;28,11;0,871005229517722;0,906449738524114;0
3530508;0,932458697764820;0,9646;79,14;0,930596047942987;0,977081308713962;0
3530607;0,814201004455143;0,9709;633,65;0,906328571518592;0,989306396627450;1
3530706;0,963103070175439;0,9724;189,06;0,972441520467836;0,993987573099415;0
3530805;0,926557183015239;0,9699;185,97;0,948128421364107;0,978665483059624;0
3530904;0,852272727272727;0,9293;27,84;0,862012987012987;0,980519480519481;0
3531001;0,914893617021277;0,9422;18,56;0,912390488110138;0,956195244055069;0
3531100;0,861208974596699;0,9608;433,97;0,951696643797515;0,988874466901539;0
3531209;0,565967940813810;0,9579;78,21;0,701294697903822;0,972564734895191;0
3531308;0,966537396121884;0,9674;137,12;0,963102493074792;0,971468144044321;0
3531407;0,930216410137715;0,9625;44,96;0,923619951394514;0,964818886702928;0
3531506;0,949032353375683;0,9523;68,89;0,937656965578372;0,978431082877825;0
3531605;0,842558425584256;0,9256;18,08;0,839483394833948;0,939729397293973;0
3531704;0,404336734693878;0,9192;12,44;0,475127551020408;0,964285714285714;0
3531803;0,863033281215099;0,9560;268,79;0,918382845655573;0,987312932767478;0
3531902;0,959572769015772;0,9502;20,12;0,901177879816331;0,971251746855660;0
3532009;0,847457627118644;0,9637;93,49;0,849968612680477;0,986608077003557;0
3532058;0,746458923512748;0,9300;17,64;0,820821529745043;0,944759206798867;0
3532108;0,770945945945946;0,9440;14,90;0,744594594594595;0,796621621621622;0
3532157;0,952288218111003;0,9251;9,28;0,919182083739046;0,970788704965920;0
3532207;0,888511875908871;0,9389;15,99;0,894813378574891;0,940862821134270;0
3532306;0,426708949964764;0,8942;8,40;0,496476391825229;0,914376321353066;0
3532405;0,214009518143962;0,9306;55,84;0,533016061867936;0,944824509220702;0
3532504;0,859064012910167;0,9525;44,28;0,887842926304465;0,953738569123185;0
3532603;0,856075697211155;0,9523;22,59;0,841384462151394;0,931772908366534;0
3532702;0,912549687677456;0,9291;34,52;0,890971039182283;0,954003407155026;0
3532801;0,901639344262295;0,9540;30,77;0,895641743302679;0,956017592962815;0
3532827;0,588698630136986;0,9223;22,05;0,723630136986301;0,950684931506849;0
3532843;0,661782661782662;0,9421;16,32;0,669108669108669;0,863247863247863;0
3532868;0,748743718592965;0,9590;5,79;0,746231155778894;0,922110552763819;0
3532900;0,961755114141714;0,9452;58,10;0,962644530091906;0,985769344796917;0
3533007;0,923541523678792;0,9471;36,52;0,915717227179135;0,961015785861359;0
3533106;0,913494809688581;0,8995;63,12;0,908881199538639;0,974625144175317;0
3533205;0,903467029231815;0,9560;17,39;0,881713120326309;0,934738273283481;0
3533254;0,937225360954175;0,9459;37,46;0,935342121782800;0,954174513496547;0
3533304;0,949197860962567;0,9387;38,43;0,915329768270945;0,979500891265597;0
3533403;0,979591836734694;0,9793;840,50;0,980943370725774;0,998558363742848;0
3533502;0,950779661016949;0,9469;41,13;0,939389830508475;0,974101694915254;0
3533601;0,936336559940432;0,9558;21,22;0,935591958302308;0,982874162323157;0
3533700;0,961159062885327;0,9374;14,39;0,856966707768187;0,895191122071517;0
3533809;0,709146968139774;0,9490;12,63;0,800616649537513;0,907502569373073;0
3533908;0,966794005289450;0,9655;68,62;0,955823293172691;0,979527867567832;0
3534005;0,853787433940106;0,9428;19,64;0,843805049911920;0,960657662947739;0
3534104;0,936875567665758;0,9581;27,83;0,934604904632153;0,981834695731153;0
3534203;0,931979215871516;0,9414;24,35;0,919697685403873;0,981577704298536;0
3534302;0,985692160188804;0,9649;131,34;0,979275757799248;0,987167195220886;0
3534401;0,937159859717829;0,9722;11217,40;0,995984289008808;0,995269110003710;1
3534500;0,835416666666667;0,9417;11,12;0,839583333333333;0,962500000000000;0
3534609;0,962333134937505;0,9647;126,08;0,962503188504379;0,969645438313069;0
3534708;0,978632703541919;0,9681;351,47;0,975396031787801;0,996026524919741;0
3534757;0,916666666666667;0,9453;35,66;0,914688427299703;0,963897131552918;0
3534807;0,932741550017071;0,9179;29,16;0,946056674632980;0,965858654831000;0
3534906;0,889671361502347;0,9456;43,84;0,917318727177882;0,940010432968179;0
3535002;0,902740341419587;0,9364;16,45;0,884097035040431;0,925651392632525;0
3535101;0,981939994174192;0,9312;117,50;0,975240314593650;0,988348383338188;0
3535200;0,841867043847242;0,9409;27,93;0,833946251768034;0,891937765205092;0
3535309;0,950835257367921;0,9605;35,73;0,948390601656933;0,963873421159853;0
3535408;0,913281107669885;0,9333;42,03;0,962288212789215;0,980506467480415;0
3535507;0,935109612141653;0,9563;41,06;0,926070826306914;0,957099494097808;0
3535606;0,401478575739288;0,9342;21,82;0,624019312009656;0,950814725407363;0
3535705;0,884038800705467;0,9406;39,30;0,860229276895944;0,950617283950617;0
3535804;0,713137512786789;0,9434;19,04;0,814847289200643;0,940377027619465;0
3535903;0,930111038536904;0,9322;28,72;0,917047681254082;0,947746570868713;0
3536000;0,887128230131643;0,9350;28,85;0,874939054119941;0,908337396392004;0
3536109;0,769169329073482;0,9477;34,08;0,751597444089457;0,979233226837061;0
3536208;0,701790132440693;0,9510;53,51;0,753456556541988;0,966962596419735;0
3536257;0,877256317689531;0,9328;34,13;0,879963898916967;0,937725631768953;0
3536307;0,833366514035437;0,9589;24,07;0,842723472028668;0,926338841329883;0
3536406;0,492150170648464;0,9481;21,26;0,890443686006826;0,930716723549488;0
3536505;0,968255224825839;0,9784;796,51;0,991872493139118;0,999393075786363;0
3536570;0,681462140992167;0,9240;8,16;0,691906005221932;0,962140992167102;0
3536604;0,913923182441701;0,9293;10,03;0,911179698216735;0,954389574759945;0
3536703;0,916725385945807;0,9546;61,62;0,921401575811927;0,958362692972904;0
3536802;0,199837530463038;0,9282;41,35;0,248984565393989;0,981316003249391;0
3536901;0,611216730038023;0,9448;10,72;0,635931558935361;0,872623574144487;0
3537008;0,839856373429084;0,9398;21,79;0,832675044883303;0,971454219030521;0
3537107;0,965035852528714;0,9678;396,19;0,968716289104639;0,994796624151279;0
3537156;0,880526810912512;0,9507;18,41;0,864534336782691;0,938852304797742;0
3537206;0,606083650190114;0,9266;16,83;0,729784537389100;0,916096324461343;0
3537305;0,959632948474927;0,9690;86,71;0,959245217990695;0,974151301051180;0
3537404;0,925200259796493;0,9458;24,73;0,928447715955835;0,952154145919030;0
3537503;0,700096432015429;0,9523;39,16;0,792992606878817;0,960462873674060;0
3537602;0,735089542692677;0,9601;209,53;0,938319475535657;0,988247521586185;0
3537701;0,926958193176358;0,9321;23,74;0,925516578567996;0,979336857280154;0
3537800;0,391110411418976;0,9546;70,92;0,574989504617968;0,965680100755667;0
3537909;0,680702120990492;0,9500;40,54;0,824365270086720;0,967923936892697;0
3538006;0,952305410904576;0,9744;226,19;0,973359313032383;0,995947856674828;0
3538105;0,954753617878732;0,9520;78,68;0,943029858948525;0,976918849606155;0
3538204;0,479476291578202;0,9624;98,52;0,556794055201699;0,988676574663836;0
3538303;0,843457943925234;0,9215;6,76;0,845794392523365;0,862928348909657;0
3538501;0,744420131291028;0,9670;70,97;0,918161925601751;0,984245076586433;0
3538600;0,719655606887862;0,9455;67,51;0,828013439731205;0,984670306593868;0
3538709;0,970172684458399;0,9767;307,19;0,986701237872198;0,997465064209795;0
3538808;0,918700662371836;0,9674;58,34;0,927048362217585;0,980128844932402;0
3538907;0,960716194548370;0,9553;27,23;0,939604489577766;0,967797969000534;0
3539004;0,928003972194637;0,9506;50,44;0,919563058589871;0,946623634558093;0
3539103;0,707049180327869;0,9549;169,33;0,920819672131148;0,977213114754098;1
3539202;0,927249106852874;0,9569;53,07;0,954314171267728;0,985168344700660;0
3539301;0,959397297982542;0,9694;101,15;0,961063421348111;0,973197145858235;0
3539400;0,761341974837972;0,9664;37,54;0,767251239039268;0,948341593595120;0
3539509;0,963799764824458;0,9450;78,20;0,962287922056106;0,980766000335965;0
3539608;0,893617021276596;0,9208;15,14;0,879027355623100;0,936170212765957;0
3539707;0,846425419240953;0,9345;9,24;0,829655781112092;0,934686672550750;0
3539806;0,967577804788422;0,9738;6010,48;0,990671905475309;0,996664499533595;1
3539905;0,922970479704797;0,9372;41,39;0,911900369003690;0,928966789667897;0
3540002;0,970326815260495;0,9642;25,74;0,956515793791877;0,977437440175031;0
3540101;0,880410858400587;0,9523;18,51;0,873074101247249;0,961115187087307;0
3540200;0,990316431566908;0,9412;105,53;0,986732748760961;0,997178802897446;0
3540259;0,837959974176888;0,8934;19,70;0,843124596513880;0,925758553905746;0
3540309;0,915360501567398;0,9158;10,97;0,911180773249739;0,954022988505747;0
3540408;0,880421313506815;0,9205;13,06;0,877323420074349;0,946716232961586;0
3540507;0,496048942136120;0,9467;39,34;0,810604129492735;0,960489421361203;0
3540606;0,852848186056481;0,9640;101,48;0,869299608809817;0,981673007877391;0
3540705;0,969867184629114;0,9615;214,98;0,982938736941572;0,991128143209617;0
3540754;0,988679902473006;0,9644;456,78;0,976314872866597;0,997561825148032;0
3540804;0,911868390129260;0,9563;54,00;0,910693301997650;0,977379553466510;0
3540853;0,927911275415896;0,9324;40,89;0,931608133086876;0,979667282809612;0
3540903;0,929582267689685;0,9431;102,03;0,970332480818414;0,942199488491049;0
3541000;0,978530673761592;0,9733;2338,32;0,995163249926949;0,996731925626317;0
3541059;0,911428571428571;0,9148;29,27;0,857142857142857;0,980000000000000;0
3541109;0,879751209398756;0,9385;13,27;0,872149274360746;0,950932964754665;0
3541208;0,754349193041291;0,9534;19,34;0,785579543072731;0,870467407252148;0
3541307;0,867114272419065;0,9520;31,35;0,931064282390481;0,960380243302533;0
3541406;0,980262232021391;0,9762;402,52;0,979617206924051;0,992799174367875;0
3541505;0,947925796085305;0,9540;46,61;0,953622553315805;0,964066608238387;0
3541604;0,874621064904780;0,9647;45,09;0,841119315973572;0,896929654100272;0
3541653;0,343096234309623;0,9448;16,56;0,552301255230126;0,943933054393305;0
3541703;0,955873213175886;0,9305;20,21;0,956287549202403;0,973275326289621;0
3541802;0,907755102040816;0,9296;13,90;0,901224489795918;0,977142857142857;0
3541901;0,842413050169283;0,9567;36,72;0,888888888888889;0,979993844259772;0
3542008;0,939285714285714;0,9465;22,07;0,945634920634921;0,957936507936508;0
3542107;0,936149629151886;0,9572;73,70;0,919380844888746;0,994517897452435;0
3542206;0,908244928345431;0,9515;18,01;0,903498976363298;0,941094360692351;0
3542305;0,373214285714286;0,9208;14,52;0,429166666666667;0,926190476190476;0
3542404;0,913552334086980;0,9566;76,52;0,919936161723633;0,975661657135257;0
3542503;0,938375350140056;0,9538;18,67;0,902894491129785;0,961251167133520;0
3542602;0,848464994384126;0,9634;83,01;0,888805690752527;0,969112691875702;0
3542701;0,834631241410902;0,9533;26,06;0,825011452130096;0,970682546953733;0
3542800;0,365434221840069;0,9125;9,33;0,690455717970765;0,926053310404127;0
3542909;0,942269573835481;0,9322;23,30;0,931863230921705;0,979682854311199;0
3543006;0,604569687738005;0,9090;26,71;0,741203351104341;0,915613099771516;0
3543105;0,813762626262626;0,9276;31,07;0,800505050505050;0,965277777777778;0
3543204;0,732142857142857;0,9335;23,02;0,688940092165899;0,946428571428571;0
3543238;0,875000000000000;0,9167;10,31;0,888480392156863;0,946078431372549;0
3543253;0,412644968200524;0,9152;22,35;0,816685372240928;0,934156378600823;0
3543303;0,884948493401848;0,9728;1167,59;0,969482039034040;0,996260645099033;1
3543402;0,982604771842744;0,9800;1073,32;0,991704739880046;0,998157444488315;0
3543501;0,734751773049645;0,9138;14,51;0,782033096926714;0,893617021276596;0
3543600;0,873539518900344;0,9543;24,92;0,862542955326461;0,986941580756014;0
3543709;0,894847845736668;0,9430;28,73;0,919855378125942;0,979813196746008;0
3543808;0,924242424242424;0,9415;25,83;0,907375643224700;0,918524871355060;0
3543907;0,975581772042546;0,9752;404,11;0,984234112628908;0,994857189136656;0
3544004;0,940228592842421;0,9660;138,22;0,945193929173693;0,983979763912310;0
3544103;0,820203303684879;0,9581;1215,43;0,965311308767471;0,988119440914867;1
3544202;0,939434276206323;0,9046;16,31;0,938435940099834;0,971381031613977;0
3544251;0,771502907866544;0,9426;23,44;0,793541475359657;0,852617079889807;0
3544301;0,877921363761342;0,9676;83,42;0,886719824030795;0,979378608743470;0
3544400;0,905000000000000;0,9207;11,42;0,900000000000000;0,971000000000000;0
3544509;0,762824783477682;0,9570;15,78;0,855429713524317;0,976015989340440;0
3544608;0,881572481572482;0,9438;16,75;0,892383292383292;0,948402948402948;0
3544707;0,800436205016358;0,9109;16,72;0,829880043620502;0,921483097055616;0
3544806;0,902586903799515;0,9372;20,86;0,895715440582053;0,961600646725950;0
3544905;0,944335937500000;0,9691;37,32;0,949462890625000;0,973632812500000;0
3545001;0,561608300907912;0,9399;35,77;0,614415415971836;0,895312210487308;1
3545100;0,928253615127920;0,9002;27,80;0,927141268075640;0,972747497219132;0
3545159;0,836706689536878;0,9791;81,82;0,840480274442539;0,995883361921098;0
3545209;0,941403996153435;0,9745;1009,48;0,968735976065819;0,997307404637248;0
3545308;0,774081819370017;0,9676;156,01;0,961965756110312;0,991373676643576;0
3545407;0,734943351222421;0,9295;48,03;0,916219439475253;0,961836612999404;0
3545506;0,729286300246103;0,9485;8,00;0,726825266611977;0,807219031993437;0
3545605;0,962278529243665;0,9572;42,44;0,948371118308249;0,975614402743380;0
3545704;0,868431296224212;0,9329;23,44;0,871934604904632;0,959517321915142;0
3545803;0,990540908678149;0,9742;676,48;0,994309410660774;0,999258407240367;0
3546009;0,652392947103275;0,9500;51,33;0,715559000193761;0,981398953691145;0
3546108;0,791359325605901;0,9367;14,16;0,800842992623815;0,938883034773446;0
3546207;0,791538933169834;0,9628;28,49;0,824647455548743;0,946045370938075;0
3546256;0,820312500000000;0,9567;14,29;0,713541666666667;0,910156250000000;0
3546306;0,974181783280545;0,9411;97,73;0,968806987234859;0,985123332373548;0
3546405;0,919114567753515;0,9658;41,66;0,928926114268621;0,979300029913252;0
3546504;0,966424682395644;0,9512;45,51;0,957803992740472;0,988656987295826;0
3546603;0,958072217248582;0,9636;168,46;0,956207102357505;0,980901223515369;0
3546702;0,985751136224051;0,9685;240,22;0,984768455963641;0,995577938828154;0
3546801;0,535045107564192;0,9462;146,35;0,717450488442855;0,981209630064592;1
3546900;0,982541615915550;0,9382;46,46;0,926918392204628;0,977669508729192;0
3547007;0,911003236245955;0,9337;20,75;0,898597626752967;0,975188781014024;0
3547106;0,783712784588441;0,9369;17,73;0,915936952714536;0,957968476357268;0
3547205;0,770614692653673;0,9245;12,86;0,770614692653673;0,860569715142429;0
3547304;0,750267625019116;0,9702;856,38;0,948520415965744;0,998279553448540;1
3547403;0,764921946740129;0,9245;13,03;0,795224977043159;0,884297520661157;0
3547502;0,925749894381073;0,9681;32,93;0,932403886776510;0,968208702999578;0
3547601;0,972083284866814;0,9670;81,13;0,966267302547400;0,987321158543678;0
3547650;0,743034055727554;0,9494;20,77;0,753869969040248;0,910216718266254;0
3547700;0,929297328687573;0,9604;32,49;0,933217189314750;0,958623693379791;0
3547809;0,966803262610159;0,9805;4260,50;0,990227862005999;0,999119080991052;1
3547908;0,799298519095869;0,9578;21,83;0,805533904910366;0,968823070927514;0
3548005;0,828199348860506;0,9631;150,80;0,916103180565990;0,990859003255697;0
3548054;0,723973256924546;0,9425;6,40;0,720471187519898;0,921362623368354;0
3548104;0,652842497670084;0,9399;55,71;0,645386766076421;0,948275862068966;0
3548203;0,402532617037606;0,9567;53,63;0,532617037605526;0,974290099769762;0
3548302;0,889447236180904;0,9323;31,76;0,926298157453936;0,974874371859296;0
3548401;0,982312925170068;0,9300;30,45;0,961904761904762;0,970068027210884;0
3548500;0,962944386725421;0,9844;1489,53;0,991551129103524;0,994656014521310;0
3548609;0,532291909536022;0,9633;46,22;0,671951503847051;0,982746560969923;0
3548708;0,938596462054722;0,9761;1979,65;0,987957416947416;0,997981262658680;1
3548807;0,999483829341076;0,9891;10805,23;0,997741753367207;0,999822566335995;1
3548906;0,966808801308191;0,9754;224,17;0,966301670427025;0,996036099439051;0
3549003;0,821839080459770;0,9149;34,43;0,813218390804598;0,868773946360153;0
3549102;0,954023651571964;0,9731;179,22;0,952321892125757;0,986068647245457;0
3549201;0,896938775510204;0,9161;19,93;0,852040816326531;0,943877551020408;0
3549250;0,831149927219796;0,9263;10,35;0,848617176128093;0,966521106259097;0
3549300;0,881081081081081;0,9433;19,05;0,891891891891892;0,943783783783784;0
3549409;0,979491009364049;0,9661;118,19;0,961911874533234;0,990750847360257;0
3549508;0,907011623547057;0,9330;27,54;0,807274090738658;0,967379077615298;0
3549607;0,630013831258645;0,9220;6,75;0,735822959889350;0,921161825726141;0
3549706;0,885357790338061;0,9701;124,39;0,915378052682094;0,956009384664605;0
3549805;0,954232275511358;0,9790;1112,17;0,897275807641960;0,998637095774997;0
3549904;0,958558900175075;0,9788;634,03;0,972980386778220;0,997506998959233;0
3549953;0,429549734634480;0,9376;86,17;0,588940249957199;0,970724191063174;1
3550001;0,533493397358944;0,9293;16,75;0,560624249699880;0,966866746698679;0
3550100;0,947963633675807;0,9550;57,30;0,959790080567669;0,983590804937542;0
3550209;0,593880636840701;0,9489;34,44;0,734679356043761;0,941563639597972;0
3550308;0,952264161674596;0,9745;7528,26;0,991518606948312;0,997192446487830;1
3550407;0,858076563958917;0,9651;62,58;0,910076851253322;0,985778926955398;0
3550506;0,764277500958222;0,9381;9,87;0,761594480643925;0,895362207742430;0
3550605;0,638378587235238;0,9632;258,98;0,814816115775054;0,989637851698339;0
3550704;0,642603264432865;0,9563;202,77;0,690223955277960;0,983367265951206;0
3550803;0,904194717762817;0,9583;41,37;0,854997410668048;0,973847747281201;0
3550902;0,910824108241082;0,9624;21,78;0,906724067240672;0,946904469044690;0
3551009;0,921292079911099;0,9678;2226,86;0,983932555166565;0,996992054009341;0
3551108;0,585983827493261;0,9565;29,41;0,853099730458221;0,971967654986523;0
3551207;0,880323054331865;0,9330;26,16;0,919236417033774;0,981644640234949;0
3551306;0,855884707766213;0,9294;18,65;0,834267413931145;0,931945556445156;0
3551405;0,871280724450194;0,9419;45,02;0,870310478654593;0,979624838292367;0
3551504;0,987642713230356;0,9560;348,36;0,987978509066488;0,997112155809268;0
3551603;0,740296905741370;0,9653;146,73;0,824092291182257;0,990252191021284;0
3551702;0,992893732970027;0,9615;314,79;0,989732970027248;0,996686648501362;0
3551801;0,571046174436761;0,9138;11,98;0,660941333928173;0,930626812402409;0
3551900;0,980624752866746;0,9252;103,77;0,956702253855279;0,985962831158561;0
3552007;0,526008968609865;0,9188;14,91;0,561434977578475;0,902242152466368;0
3552106;0,580350645054582;0,9557;89,35;0,607343698312934;0,974660932848164;0
3552205;0,972800091762412;0,9800;1608,64;0,986331224072339;0,998287101645988;0
3552304;0,875800711743772;0,9316;12,37;0,865480427046263;0,953024911032028;0
3552403;0,940099647883751;0,9652;1821,56;0,964088201568795;0,996773113336783;0
3552502;0,897581133217339;0,9662;1490,67;0,948549436417278;0,994931537937817;1
3552551;0,827990617670055;0,9213;10,31;0,799843627834245;0,862392494136044;0
3552601;0,932426199261993;0,9470;32,75;0,923892988929889;0,960332103321033;0
3552700;0,940568943649212;0,9414;40,07;0,910309838738902;0,947454248958145;0
3552809;0,965420476147370;0,9723;13416,81;0,993381813061364;0,994015469257616;1
3552908;0,908308222126560;0,9426;10,31;0,853637537666810;0,922944468359879;0
3553005;0,899609464736963;0,9555;87,17;0,894785205605330;0,973811164713990;0
3553104;0,933844678811122;0,9203;53,03;0,935762224352828;0,956375838926175;0
3553203;0,941232680363115;0,9345;49,43;0,937410415671285;0,964644051600573;0
3553302;0,906705156803569;0,9643;38,15;0,932817215588505;0,953680619341294;0
3553401;0,906377631165567;0,9479;33,81;0,896952560477537;0,944496805948267;0
3553500;0,620199146514936;0,9267;10,59;0,652560455192034;0,944167852062589;0
3553609;0,910820451843044;0,9592;53,25;0,912485136741974;0,971462544589774;0
3553658;0,962065331928346;0,9223;48,60;0,959957850368809;0,989462592202318;0
3553708;0,960983242479305;0,9506;87,93;0,955683424187361;0,970573389864728;0
3553807;0,881228342693273;0,9457;54,29;0,891026406978134;0,939538774047079;0
3553856;0,434391080617496;0,9362;29,66;0,784305317324185;0,966981132075472;0
3553906;0,912106850495476;0,9370;32,46;0,918138733304610;0,947005601034037;0
3553955;0,960810552475626;0,9433;49,13;0,960619384438922;0,977442171668897;0
3554003;0,895771588878080;0,9715;236,64;0,947286260491844;0,994344019366078;0
3554102;0,954405274631786;0,9785;497,18;0,971943070842417;0,998706155509473;0
3554201;0,617154811715481;0,9060;13,93;0,709205020920502;0,846582984658299;0
3554300;0,852418558736426;0,9387;14,25;0,870310957551826;0,867472852912142;0
3554409;0,967885206696276;0,9605;35,68;0,865391185514178;0,985992483771780;0
3554508;0,893667775046986;0,9760;93,13;0,925762613849935;0,990675148185630;0
3554607;0,769230769230769;0,9411;12,52;0,779487179487179;0,970256410256410;0
3554656;0,735872235872236;0,9497;28,68;0,893120393120393;0,997542997542998;0
3554706;0,884142773551785;0,9634;29,61;0,874488004681100;0,957284961966062;0
3554755;0,911371237458194;0,9115;26,52;0,921404682274248;0,956521739130435;0
3554805;0,909762532981530;0,9702;267,79;0,951319261213720;0,988720316622691;0
3554904;0,916892153073058;0,9348;44,88;0,909547738693467;0,931194433706997;0
3554953;0,303521962801741;0,9463;53,48;0,516422635536209;0,962010288880095;0
3555000;0,943671333028704;0,9652;101,80;0,938312632409754;0,974951190130021;0
3555109;0,885519468867755;0,9640;64,77;0,900233267539925;0,938991566481249;0
3555208;0,878306878306878;0,9254;11,86;0,835978835978836;0,915343915343915;0
3555307;0,814866760168303;0,9467;11,29;0,793828892005610;0,918653576437588;0
3555356;0,911550468262227;0,9190;25,56;0,901144640998959;0,983350676378772;0
3555406;0,378300499852984;0,9638;131,31;0,726345192590415;0,995119082622758;0
3555505;0,695960698689956;0,9389;18,19;0,764737991266376;0,921397379912664;0
3555604;0,933450527373179;0,9472;41,18;0,928930185836263;0,947764942240080;0
3555703;0,866666666666667;0,9330;20,28;0,851282051282051;0,905982905982906;0
3555802;0,888177052999418;0,9326;42,21;0,880023296447292;0,903902154921374;0
3555901;0,820037105751391;0,9400;9,44;0,769944341372913;0,959183673469388;0
3556008;0,939673390970221;0,9542;42,43;0,928914505283381;0,959077809798271;0
3556107;0,945292866808428;0,9598;94,15;0,934080804175527;0,973129711965977;0
3556206;0,914452113891286;0,9809;850,78;0,923425366695427;0,998619499568594;0
3556305;0,966134432140098;0,9475;28,26;0,962786505279423;0,986865825392738;0
3556354;0,515300546448087;0,9503;73,72;0,551912568306011;0,989071038251366;0
3556404;0,951552114027273;0,9571;150,21;0,948331391763174;0,970328239566916;0
3556453;0,550186926475586;0,9685;1186,54;0,931460292285035;0,995185227143990;1
3556503;0,955843129507063;0,9656;3296,44;0,975624814778228;0,999777733873358;0
3556602;0,906188742649118;0,9605;41,08;0,887426491178941;0,936432371884626;0
3556701;0,924092650009119;0,9807;945,52;0,969578697793179;0,998358562830567;0
3556800;0,971268057784912;0,9576;79,98;0,970144462279294;0,987961476725522;0
3556909;0,949755757152826;0,9318;84,97;0,946615491974878;0,967550593161200;0
3556958;0,861471861471861;0,9154;36,00;0,851370851370851;0,936507936507937;0
3557006;0,955385135897147;0,9766;694,53;0,967971128904928;0,997361001466110;0
3557105;0,972073471136339;0,9674;229,70;0,970761486558852;0,988165363607154;0
3557154;0,815340909090909;0,9355;8,44;0,804924242424242;0,857954545454545;0
3557204;0,939212525903753;0,9467;64,70;0,975362652544324;0,990099009900990;0
3557303;0,894543546694649;0,9642;152,34;0,909496327387198;0,984260230849948;0
